,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
Ctsl,31300.790405178166,0.38706881988366537,0.3680717558678819,1.0516123927275813,0.2929774196673861,0.7823914333446084,Ctsl
Ctso,4189.876144385418,-0.42884631281607305,0.4100950813280093,-1.045724107266397,0.29568842924729566,0.7823914333446084,Ctso
Atp10d,71.90836692341274,-2.020020035344557,1.930133434818004,-1.046570148418277,0.29529787583275025,0.7823914333446084,Atp10d
Slc3a2,10337.367812643008,0.5145140104195989,0.49270748448536295,1.0442585644036095,0.2963657779543669,0.782640002823562,Slc3a2
Rnf170,563.6800794122018,-1.305674390335394,1.2501739592707728,-1.0443941666302141,0.29630306138579177,0.782640002823562,Rnf170
Dync1li1,1681.2490701449417,-0.6893948312059649,0.6603198896320092,-1.0440316004870895,0.29647076954079965,0.7827285634008001,Dync1li1
Zfp688,617.7353216455639,1.3434802511356472,1.287106428403709,1.0437988821187492,0.29657844892369334,0.7828241757855752,Zfp688
Mdk,695.0396537720982,1.0545665977572043,1.0108005411252243,1.0432984103701208,0.2968101071007925,0.7832469075360349,Mdk
Ankfy1,692.958449092885,1.0659987672683646,1.021988601159724,1.0430632651466947,0.2969189928121758,0.7832581426501989,Ankfy1
Slc25a15,107.70870848475178,2.7894584528029016,2.6745070843831003,1.0429803940662643,0.29695737323592075,0.7832581426501989,Slc25a15
Vps33a,469.2027957296184,1.4362406997004595,1.377652596640765,1.0425274871201597,0.2971671884992628,0.7836139346688584,Vps33a
Pigyl,1306.891567109863,-0.7096211851406085,0.6810723623450063,-1.0419174589573792,0.2974499489093585,0.7836139346688584,Pigyl
Hexim2,595.2163611906778,-1.3878260868023542,1.331754332442072,-1.0421036770779353,0.29736361397536215,0.7836139346688584,Hexim2
Maea,3715.3349544774073,-0.5372374057790609,0.5154027342152045,-1.0423642912898077,0.297242815458583,0.7836139346688584,Maea
Sh3yl1,293.6252634734074,2.5658433860265366,2.4625875626244347,1.0419298078855153,0.2974442231482397,0.7836139346688584,Sh3yl1
Gm561,256.2501199581256,1.0922784453847367,1.0486231373057704,1.0416310746214605,0.2975827558602526,0.7836922094680594,Gm561
Tor3a,1431.6835158372808,1.5909578722223228,1.5274981882740692,1.0415448505506624,0.2976227488942055,0.7836922094680594,Tor3a
Zrsr1,1110.953513966944,-0.8436222971723676,0.8102961303428626,-1.0411283795905624,0.29781596985537284,0.7838241551647656,Zrsr1
Ccdc25,654.6339579075411,-1.327960106634487,1.2754448559800582,-1.0411740659803561,0.2977947696440385,0.7838241551647656,Ccdc25
Meox2,6580.017400094086,-0.42913509113780995,0.4126155849505917,-1.0400360693821014,0.2983231433574196,0.7848476862973409,Meox2
