,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
Usp14,322.23325573021197,-0.6483873391056008,1.3721209945582482,-0.47254385121798087,0.6365386494177645,0.9545928660678339,Usp14
Cpeb2,41.74173790287881,1.1719545442612658,2.4795481769030556,0.4726484265068935,0.636464026895265,0.9545928660678339,Cpeb2
Carkd,3687.326943286834,0.16276933776097324,0.34447035006105375,0.47252060368076404,0.6365552388270119,0.9545928660678339,Carkd
Spnb2,4140.124725374694,-0.3020286673676657,0.6400493462578326,-0.4718834088864122,0.6370100110456748,0.9548428625019882,Spnb2
Limk2,550.0163415470481,-0.5448126017825748,1.1543559555539664,-0.47196239527444855,0.6369536302516698,0.9548428625019882,Limk2
Klraq1,171.74453908859908,-0.7206979553948061,1.5267036942026793,-0.4720614472418569,0.636882929538801,0.9548428625019882,Klraq1
Thbs3,884.6785096169125,-0.2905564837102865,0.6160241870503943,-0.471664083680723,0.6371665772572707,0.9549336012428484,Thbs3
Brwd1,621.9254020634908,0.4606693490589518,0.9771700204221172,0.47143213507507337,0.6373321723578493,0.9550378423638417,Brwd1
9130008F23Rik,95.66091555907278,-0.8735952558909459,1.8547224277321381,-0.47101131836699384,0.637632652313942,0.9552002251596623,9130008F23Rik
Rnf214,249.01664695566245,-0.5076581127601543,1.0777705335807306,-0.47102615718536717,0.6376220557909063,0.9552002251596623,Rnf214
Synrg,177.72500004655927,-0.5741675380287917,1.2193640328495237,-0.47087458917992153,0.6377302952433008,0.9552025991714691,Synrg
Hs3st3a1,72.37043441738795,-1.4088974702914836,3.0018664465255274,-0.46934049045459514,0.6388262775889856,0.9552706740259392,Hs3st3a1
Tead4,47.307772019698554,-1.5003044875751494,3.1945703950555058,-0.4696420181872629,0.638610799415839,0.9552706740259392,Tead4
Snhg6,55.773897972828884,0.8728783553240221,1.8592227132794763,0.4694856345555047,0.6387225506993964,0.9552706740259392,Snhg6
3110045C21Rik,19.121051696289666,1.6445809290226794,3.495409287331366,0.4704973849509523,0.6379997021108599,0.9552706740259392,3110045C21Rik
Setd6,58.26113902549323,-1.350881809065259,2.876740365026603,-0.469587671340916,0.6386496345820984,0.9552706740259392,Setd6
Smarcad1,158.3684616149962,-0.6011260520025491,1.2786522071956667,-0.4701247521567538,0.6382658909187344,0.9552706740259392,Smarcad1
Spc24,39.36438234928318,-1.4993574389394817,3.190203887025052,-0.46998796692510814,0.6383636146276054,0.9552706740259392,Spc24
Dpyd,26.17445445615294,-1.640728356165423,3.4959974858852205,-0.4693162288559182,0.6388436167726443,0.9552706740259392,Dpyd
Mir1938,35.145972614046016,-0.9713491418401847,2.068176352624954,-0.46966456250567645,0.6385946899889787,0.9552706740259392,Mir1938
E2f2,152.85134271823023,-0.8685912317649115,1.8512276139179733,-0.4691974262022856,0.6389285250348473,0.9552706740259392,E2f2
Gm10033,203.8288200588513,1.0040392199997923,2.1354611528281318,0.4701744251681081,0.6382304044988822,0.9552706740259392,Gm10033
Trp53inp1,171.8511362000721,-0.6445857885970134,1.373126849419417,-0.46942916371459487,0.6387629066128226,0.9552706740259392,Trp53inp1
Fxyd3,15.20376315092642,1.5036373040595086,3.2069985868348136,0.4688612306323283,0.6391688296701736,0.9553426788276277,Fxyd3
Dnajc8,786.1469632794668,0.31338734077787633,0.6682312962179723,0.46898034041741676,0.6390836884810553,0.9553426788276277,Dnajc8
Pdcd10,800.3458725735921,-0.4030056480664835,0.8602061178975318,-0.46849893261801906,0.6394278341221697,0.9554848732210153,Pdcd10
Pik3r1,377.18310803022996,-0.5891868776825336,1.2580258943831577,-0.4683424087796119,0.6395397455801237,0.9554848732210153,Pik3r1
Ccdc137,90.26617209661023,-0.8989192794174182,1.9195871795125026,-0.4682878115729588,0.6395787834363302,0.9554848732210153,Ccdc137
2810002D19Rik,168.00506171932048,1.0421089277518645,2.225822091446347,0.4681905763073357,0.6396483106428297,0.9554848732210153,2810002D19Rik
Ascc1,312.6895983690379,0.7847304540608312,1.6772540698786884,0.46786617970024585,0.6398802904258641,0.9555443171639575,Ascc1
Pmpcb,634.4018302498865,0.3469437331642957,0.7414229518191205,0.46794307124300755,0.6398253012055758,0.9555443171639575,Pmpcb
Agfg2,195.96920101886525,0.5856607281255392,1.2530793677247207,0.46737720148481315,0.6402300309626436,0.955636059425477,Agfg2
Rala,1440.2661840659005,0.23116023353123025,0.49452383630799046,0.4674400232292608,0.6401850933786551,0.955636059425477,Rala
Ccdc111,25.900998441053066,-1.5384270097967399,3.289919800031744,-0.46761839294134033,0.6400575093371511,0.955636059425477,Ccdc111
Gns,1063.6941417914782,-0.2243165761045078,0.48013154997849844,-0.4671981587432721,0.6403581108661387,0.9556837842492696,Gns
Hyou1,173.35520771109773,-0.7245702274944815,1.5525340535441516,-0.4667016648301015,0.6407133384811996,0.9557990998923478,Hyou1
