,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
5430437P03Rik,9047.991711868177,1.427943287241218,0.37533703178131383,3.804429529546645,0.00014213136672343483,0.013431414155364592,5430437P03Rik
Tspan6,3839.3524299172086,-1.663417024190438,0.4377056034470699,-3.8003100967648202,0.0001445151308966207,0.01355699607506109,Tspan6
1520402A15Rik,1137.3472235851054,4.855638927088549,1.2838189552509705,3.782183544828042,0.00015545866293311902,0.014438878320488803,1520402A15Rik
Mastl,40.60187224961231,5.458817228647095,1.443727146484278,3.781058797668414,0.00015616278295580016,0.014438878320488803,Mastl
Mir3064,83.03596694501529,-3.0213957730227317,0.8003904786059589,-3.7749021930959255,0.00016007045572405415,0.014682838747503334,Mir3064
Ppm1j,519.4667330413527,3.8371038624689207,1.0169025663395062,3.7733249865630225,0.00016108623275738952,0.014682838747503334,Ppm1j
Vcl,15956.83688367729,-1.3313451864559052,0.35300075266191344,-3.771508067380812,0.00016226391090613915,0.014686026640603523,Vcl
Tcea3,133.19256993585017,4.48379055214162,1.1941883893776124,3.754676056161025,0.00017356581089040691,0.01559907553540916,Tcea3
Serpina1d,422.01369191811125,6.79925292097022,1.81383442344997,3.7485521462525937,0.00017785836079963423,0.015873858701367354,Serpina1d
Hmgcs2,215.796145664948,-5.769065040773301,1.5411673238577699,-3.743308693005816,0.00018161288587349982,0.01609716420169807,Hmgcs2
Mdm4,2477.0108043398227,-2.47710800701813,0.66346036759731,-3.733618657567834,0.00018874820837770978,0.01661501352102963,Mdm4
Bpgm,16439.579460992776,-3.2040159364844034,0.8588958477054854,-3.7303893656533984,0.00019118408198702107,0.016714951168008127,Bpgm
Bcl7c,2114.6912712019807,1.9986016535914009,0.536494303861236,3.7252989252768254,0.00019508390514981272,0.01681425195858375,Bcl7c
Prox1,14.674069257068549,-7.523895306210636,2.0208319336254212,-3.723167266420115,0.00019673908681368062,0.01681425195858375,Prox1
H2-Bl,75.48306072810047,4.19788755436438,1.127820102790451,3.7221251367819845,0.0001975530692301701,0.01681425195858375,H2-Bl
Cd164,13760.421191945376,-1.6401630940274456,0.44034597198444203,-3.7247146525173496,0.00019553627235392986,0.01681425195858375,Cd164
Dennd4a,360.58299721893496,3.303346161891793,0.8881917172284168,3.719181453526513,0.0001998694355057463,0.01688644151630308,Dennd4a
Plcxd1,167.96462458375007,4.774860076265154,1.284351791678477,3.717719792351476,0.00020102906567027475,0.01688644151630308,Plcxd1
Zfp112,218.69965950097054,5.098718636913661,1.3825343765988218,3.687950710822134,0.00022606742657795104,0.018624477989614273,Zfp112
Ino80e,2187.591062798455,1.486903857362347,0.40313100158678083,3.6883887657106067,0.00022567864789758095,0.018624477989614273,Ino80e
Cryz,252.508019938725,4.5084146528233475,1.2221041933566712,3.6890591467822307,0.00022508489201427355,0.018624477989614273,Cryz
Arhgdia,56261.672811049844,0.9085970574358527,0.24744080844279262,3.671977404025969,0.00024068096706603362,0.019702113304029708,Arhgdia
Fkbp14,2690.0352520291785,-2.7639305629287856,0.7557901674411216,-3.657007833651268,0.00025517658495862583,0.020756515632204174,Fkbp14
Postn,4435.938549871854,-4.211497999056013,1.154158729818059,-3.648976427808947,0.00026328725866746805,0.0212815587949327,Postn
Itgb5,9226.049033981737,-1.9010122006390453,0.5215736707710474,-3.6447625851756675,0.0002676387533813027,0.02149808286535314,Itgb5
L1cam,230.79520618234054,5.330173927162945,1.4649141855195411,3.6385571112976587,0.0002741698323421367,0.02188590487739839,L1cam
Serpina1b,209.43888434652783,6.374883373181266,1.7538650505796898,3.63476276072337,0.00027823655236947444,0.02207343315464497,Serpina1b
Znrd1as,700.0877484577255,4.181822378595424,1.1522298764326315,3.629329931578047,0.0002841578677041187,0.022404889053578732,Znrd1as
Kcnmb3,48.255393023573866,7.105899146027385,1.9630116972998723,3.619896486506712,0.00029472089417714265,0.022817788746774925,Kcnmb3
P2ry6,52.208000263506214,-5.049344301507019,1.3944236536048873,-3.6210977119137144,0.00029335568557388415,0.022817788746774925,P2ry6
Gins2,84.92824050078002,6.147051249805256,1.697818781467361,3.6205579281509594,0.00029396842247331336,0.022817788746774925,Gins2
Mtmr2,8603.450067670772,-1.2235248940242895,0.33845946644869257,-3.6149820445626837,0.00030036843882109277,0.023115779495381343,Mtmr2
