,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
Zfp707,300.6710479221858,-12.56495903781879,3.0286968749085115,-4.148635389006483,3.344630199584635e-05,0.0031222344592404315,Zfp707
Arhgap21,461.1178729231367,10.43459942295988,2.5197446126801797,4.141133736510264,3.455933772616691e-05,0.003181491973026542,Arhgap21
Plcb1,476.61442467806654,8.322539636779018,2.0197063402744666,4.120668173794034,3.7777519421183054e-05,0.0033978056261006594,Plcb1
Pcdhb7,215.70150341370075,-8.257949501122628,2.0036827673478226,-4.121385698222715,3.766003100306229e-05,0.0033978056261006594,Pcdhb7
Prps1,562.799779088174,10.724640206754302,2.6108481025151504,4.107722772697025,3.995793073283187e-05,0.003553077363459197,Prps1
Myo9a,409.22343451618207,5.989946181502967,1.4661576993127599,4.085471968200056,4.398731116341843e-05,0.0038674237062219013,Myo9a
Nrarp,2651.071391264923,2.681604252507143,0.6568971873718689,4.082228245238458,4.4605956386952866e-05,0.003878240096976735,Nrarp
Hs2st1,250.85683899546532,10.860397898626744,2.69400022204638,4.0313277666982215,5.546263299611837e-05,0.004769176958182706,Hs2st1
Ptprr,1959.9275668799203,-2.9292705358473277,0.7316221212799361,-4.0038025787447715,6.233238757980244e-05,0.004926777099110647,Ptprr
Capn7,330.06028150371355,11.25618447348867,2.8054916758062403,4.012196710672426,6.015633942663028e-05,0.004926777099110647,Capn7
Slc25a33,637.1574258782822,12.205113932637286,3.040541884042223,4.014124586375143,5.966682640000315e-05,0.004926777099110647,Slc25a33
Dis3l,324.08709762370034,11.229807353549942,2.794301692236414,4.018824232455081,5.8489281456231546e-05,0.004926777099110647,Dis3l
L3mbtl2,335.92392198949,7.247541725120132,1.8055004171427915,4.0141456940726625,5.96614878117288e-05,0.004926777099110647,L3mbtl2
Foxf1a,3703.8906057951444,3.0068185729169787,0.7498081526544187,4.010117204344136,6.06886155473634e-05,0.004926777099110647,Foxf1a
Pitpnm1,542.9865638123752,4.90929651780483,1.225872514116419,4.004736594770084,6.208662385480229e-05,0.004926777099110647,Pitpnm1
Arhgap27,477.4239738856665,11.788744656025642,2.942429830187062,4.006465858618687,6.163402948966413e-05,0.004926777099110647,Arhgap27
Klhl5,2428.9642840294573,3.126481389869844,0.7824437595572851,3.995790562172597,6.44787193368519e-05,0.005045459788108661,Klhl5
Uhmk1,356.72284161955105,11.368310485146834,2.8526868751804395,3.9851238437894656,6.744494045932901e-05,0.005225313456378708,Uhmk1
Lsm14a,547.340269717235,5.535499774553117,1.4004706890630558,3.9525995208485813,7.730676005693103e-05,0.005930641151426327,Lsm14a
Optn,455.58518320882166,6.317413488936864,1.6059724510379134,3.933699787224883,8.364824952645268e-05,0.006233786214709449,Optn
Cd74,8515.243513564483,5.42386684089744,1.3782754062697709,3.9352562022251036,8.310799130063196e-05,0.006233786214709449,Cd74
