,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
Olfm1,1355.612152514323,0.9044434897494448,0.6450058603278181,1.4022252282944683,0.16084800030849822,0.5851811214453572,Olfm1
Ndufb8,2394.1307772918212,0.7092822996658419,0.5062105416728498,1.4011606659195808,0.1611660336459445,0.5857021764970411,Ndufb8
Cwf19l1,187.55360321722048,-2.3353388699158852,1.6669336178346237,-1.4009789261731562,0.16122037502929487,0.585717138190541,Cwf19l1
D0H4S114,1432.1526884780653,-1.012484649189678,0.7230642042381341,-1.4002693581775292,0.1614326730406873,0.585810386909251,D0H4S114
Acer3,903.5496460092877,1.0634508029308802,0.7594671330218848,1.4002591510437827,0.1614357284865242,0.585810386909251,Acer3
Tnfrsf12a,4578.577177057146,0.8037973724347587,0.5742564978961202,1.3997183756380605,0.16159766889787863,0.585810386909251,Tnfrsf12a
Gm14492,41.600723264337056,-2.1141630399410993,1.5093449878054357,-1.4007155799517113,0.16129914184082905,0.585810386909251,Gm14492
Ryk,1621.241852242422,-0.7345821473659023,0.5246903438339992,-1.4000298576074204,0.16150437764663284,0.585810386909251,Ryk
Rab28,1837.4410611668823,0.4337174611310105,0.3098525826348681,1.39975422325947,0.16158693018745252,0.585810386909251,Rab28
Pcdhb15,8.351274698926408,-4.398561406442226,3.141519752260763,-1.4001380711602545,0.16147197637370325,0.585810386909251,Pcdhb15
Rdm1,1511.63939377252,0.8689366850226538,0.6209375480765963,1.3993946536398945,0.16169466924429798,0.5858747087123689,Rdm1
Prmt5,545.7935156259546,-1.3339648340629462,0.9532924245292219,-1.399323858806197,0.16171588812768956,0.5858747087123689,Prmt5
Ispd,202.95628440616161,-2.880645392567516,2.0640099489069783,-1.3956548000618878,0.16281847169687946,0.5862966765452843,Ispd
Ccdc56,1805.7042784048538,0.6644135217990348,0.4757480395097506,1.3965659690026269,0.1625441298616258,0.5862966765452843,Ccdc56
Wnk1,1942.614954813648,-0.5533439935119517,0.3964011300502437,-1.3959193139581,0.1627387938426197,0.5862966765452843,Wnk1
Mpp7,138.1097939498142,-2.528334947684552,1.8092882987849608,-1.3974196093472067,0.1622874257223631,0.5862966765452843,Mpp7
Tmem71,158.8389527821147,2.5150132133966405,1.7985432730846225,1.3983612465899826,0.1620046144010604,0.5862966765452843,Tmem71
Smarca1,351.20575120212897,-2.239992399915101,1.603697768970928,-1.3967671735008242,0.1624835966789805,0.5862966765452843,Smarca1
B230219D22Rik,1401.906503476784,-0.9911341581623938,0.7096117561840865,-1.3967273646820406,0.1624955719724015,0.5862966765452843,B230219D22Rik
Stambpl1,731.2035782766768,1.0751335218916287,0.769518041636807,1.397151806349804,0.16236792567543046,0.5862966765452843,Stambpl1
Fam124a,1791.3152548577746,1.5635427641928172,1.1202593622944288,1.3956971187372982,0.16280572233217494,0.5862966765452843,Fam124a
Pde1b,19.05542116253291,3.7109856923831623,2.656388666359197,1.3970040376167465,0.16241235695540424,0.5862966765452843,Pde1b
Lamb2,5694.547919415286,-0.7220886765312968,0.5172409955245904,-1.396039143801717,0.16270270793527564,0.5862966765452843,Lamb2
LOC100642166,81.36297160846749,-3.369997181566915,2.414668177166169,-1.3956357289314634,0.16282421751031084,0.5862966765452843,LOC100642166
Tmem219,1814.4914503568423,0.7778312501753626,0.5571922218345747,1.3959836833585477,0.16271940870392032,0.5862966765452843,Tmem219
Anxa6,7451.553411479624,-0.6430258751337455,0.4602342837774833,-1.3971707406409541,0.16236223315299592,0.5862966765452843,Anxa6
Hspb6,67.64441529659588,4.303699975357845,3.081161015708175,1.3967786666834356,0.1624801394223424,0.5862966765452843,Hspb6
Tmem2,189.19524762201237,2.8985073677326105,2.073399883256028,1.3979490358516125,0.16212837195903562,0.5862966765452843,Tmem2
Bloc1s1,2029.9555985768181,0.8139225022710855,0.5828576667824263,1.396434410418269,0.1625837189889855,0.5862966765452843,Bloc1s1
Ston1,100.50395556480844,-1.9037872939379774,1.3641446323782422,-1.3955905031997415,0.16283784388013856,0.5862966765452843,Ston1
Tsen54,378.7089141800023,-2.0791132905276566,1.4868361678386575,-1.3983472661617884,0.1620088105605496,0.5862966765452843,Tsen54
Kdm3b,348.282909082657,2.2391243831535617,1.603087088844032,1.3967577923468704,0.1624864186588183,0.5862966765452843,Kdm3b
Anxa2,39604.92781320096,0.3941742121176904,0.2824958723814321,1.3953273327316718,0.1629171533741346,0.5863559438854548,Anxa2
Ubl3,4007.1410737928786,-0.7037677107622884,0.504419856097604,-1.3952022353103228,0.16295486315664198,0.5863559438854548,Ubl3
Golph3l,641.3617938354478,-1.985839743955619,1.4239132294604635,-1.3946353632152684,0.16312582546754195,0.5866091201364397,Golph3l
