,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
Tbc1d15,659.2049881991045,-13.10824694174702,3.116651803022904,-4.205874691883471,2.600743120332933e-05,0.0017091366340450014,Tbc1d15
Golph3l,419.2628494717693,-12.455590523469485,2.963225349881629,-4.203389568048561,2.6294746530722283e-05,0.0017161824636387167,Golph3l
Ube2z,250.29360890467098,-6.073365430052803,1.4458491294370612,-4.200552676210039,2.6626420731775254e-05,0.00172600791260603,Ube2z
Thumpd1,502.505801124955,-12.716972761369622,3.0296822756974184,-4.197460856994398,2.699242923918018e-05,0.001730555343378961,Thumpd1
C1galt1,158.36463829078014,-9.604347429935359,2.2884405595314705,-4.196896174529317,2.7059790761198993e-05,0.001730555343378961,C1galt1
Nos3,420.97064806488424,-8.422595435142563,2.0099252910296372,-4.190501742892079,2.7833827656925088e-05,0.0017681902916189276,Nos3
Arfrp1,383.26597999287486,-8.887176415363948,2.125961913290078,-4.180308386433135,2.9111402770170948e-05,0.0018371030264699268,Arfrp1
Trip4,459.16096198038457,-7.220700554439666,1.7288725230031043,-4.176537285639249,2.959802455871275e-05,0.0018555235264471961,Trip4
Ncoa4,272.6737668869472,-8.394327878566148,2.0124264059634847,-4.17124713415158,3.0293709679891838e-05,0.0018808982418133766,Ncoa4
Zscan21,417.726357082286,-12.450127083100979,2.9853073955034226,-4.1704673702459605,3.0397557901066217e-05,0.0018808982418133766,Zscan21
Srpk1,438.6173392175689,-12.5204996369813,3.003607735091552,-4.168486946781574,3.066283175088274e-05,0.0018850717661558815,Srpk1
Zfp553,517.7392844444424,-12.760067181699583,3.06710965379969,-4.160290508652591,3.178430432364059e-05,0.001941491255769046,Zfp553
Pigu,417.7001276278738,-12.45026740381991,2.995940283760842,-4.155712806194832,3.242749534712002e-05,0.001968163077469469,Pigu
